NATL2_19351	PMN2A_RS08825	PMN2A_1114	rplR	50S ribosomal protein L18	LSU ribosomal protein L18p (L5e)	
NATL2_19361	PMN2A_RS08830	PMN2A_1115	rplF	50S ribosomal protein L6	LSU ribosomal protein L6p (L9e)	
NATL2_19371	PMN2A_RS08835	PMN2A_1116	rpsH	30S ribosomal protein S8	SSU ribosomal protein S8p (S15Ae)	
NATL2_19381	PMN2A_RS08840	PMN2A_1117	rplE	50S ribosomal protein L5	LSU ribosomal protein L5p (L11e)	
NATL2_19391	PMN2A_RS08845	PMN2A_1118	rplX	50S ribosomal protein L24	LSU ribosomal protein L24p (L26e)	
NATL2_19401	PMN2A_RS08850	PMN2A_1119	rplN	50S ribosomal protein L14	LSU ribosomal protein L14p (L23e)	
NATL2_19411	PMN2A_RS08855	PMN2A_1120	rpsQ	30S ribosomal protein S17	SSU ribosomal protein S17p (S11e)	
NATL2_19421		PMN2A_1121	rpmC		LSU ribosomal protein L29p (L35e)	
NATL2_19431	PMN2A_RS08860	PMN2A_1122	rplP	50S ribosomal protein L16	LSU ribosomal protein L16p (L10e)	
NATL2_19441	PMN2A_RS08865	PMN2A_1123	rpsC	30S ribosomal protein S3	SSU ribosomal protein S3p (S3e)	
NATL2_19451	PMN2A_RS08870	PMN2A_1124	rplV	50S ribosomal protein L22	LSU ribosomal protein L22p (L17e)	
NATL2_19461	PMN2A_RS08875	PMN2A_1125	rpsS	30S ribosomal protein S19	SSU ribosomal protein S19p (S15e)	
NATL2_19471	PMN2A_RS08880	PMN2A_1126	rplB	50S ribosomal protein L2	LSU ribosomal protein L2p (L8e)	
NATL2_19481	PMN2A_RS08885	PMN2A_1127	rplW	50S ribosomal protein L23	LSU ribosomal protein L23p (L23Ae)	
NATL2_19491	PMN2A_RS08890	PMN2A_1128	rplD	50S ribosomal protein L4	LSU ribosomal protein L4p (L1e)	
NATL2_19501	PMN2A_RS08895	PMN2A_1129	rplC	50S ribosomal protein L3	LSU ribosomal protein L3p (L3e)	
NATL2_19511	PMN2A_RS08900	PMN2A_1130		NAD(P)H-quinone oxidoreductase subunit N	Putative subunit of NAD(P)H:quinone oxidoreductase	Synpcc7942_2234; decreased
NATL2_19521	PMN2A_RS08905	PMN2A_1131	hycB	hypothetical protein	Light dependent period modulator LdpA	
NATL2_19531	PMN2A_RS08915	PMN2A_1132		haloacid dehalogenase	HAD superfamily hydrolase	
NATL2_19541	PMN2A_RS08920	PMN2A_1133	recA	protein RecA	RecA protein	
NATL2_19551	PMN2A_RS08925	PMN2A_1134		hypothetical protein	FIG00940150: hypothetical protein	
NATL2_19561	PMN2A_RS08930	PMN2A_1135	dinG	helicase	FIG00940883: hypothetical protein	
NATL2_19571	PMN2A_RS08935	PMN2A_1136	tyrA	arogenate dehydrogenase	Arogenate dehydrogenase (EC 1.3.1.43)	
NATL2_19581	PMN2A_RS08940	PMN2A_1137		phytoene dehydrogenase	Neurosporene desaturase (EC 1.-.-.-)	
NATL2_19591	PMN2A_RS08945	PMN2A_1138		kinase	Ribulosamine/erythrulosamine 3-kinase potentially involved in protein deglycation	
NATL2_19601	PMN2A_RS08950	PMN2A_1139		hypothetical protein	"Hypothetical membrane protein, PMM1568 homolog"	
NATL2_19611	PMN2A_RS08955	PMN2A_1140		peptidase	Metal-dependent protease of the PAD1/JAB1 superfamily	
NATL2_19621	PMN2A_RS08960	PMN2A_1141	thiF	molybdenum cofactor biosynthesis protein MoeB	Sulfur carrier protein adenylyltransferase ThiF	
NATL2_19631	PMN2A_RS08965	PMN2A_1142		hypothetical protein	Cob(I)alamin adenosyltransferase (EC 2.5.1.17)	
NATL2_19641	PMN2A_RS08970	PMN2A_1143		hypothetical protein	ATP-utilizing enzyme of the PP-loop superfamily	
NATL2_19651	PMN2A_RS08975	PMN2A_1144	speD	S-adenosylmethionine decarboxylase	"S-adenosylmethionine decarboxylase proenzyme (EC 4.1.1.50), prokaryotic class 1B"	Synpcc7942_2043; increased
NATL2_19661	PMN2A_RS08980	PMN2A_1145	recF	DNA recombination protein RecF	DNA recombination and repair protein RecF	
NATL2_19671	PMN2A_RS08990	PMN2A_1146		GNAT family acetyltransferase	GNAT family acetyltransferase	
NATL2_19681	PMN2A_RS08995	PMN2A_1147	ppc	phosphoenolpyruvate carboxylase	Phosphoenolpyruvate carboxylase (EC 4.1.1.31)	
NATL2_19691	PMN2A_RS09000	PMN2A_1148		glutamate--cysteine ligase	FIG00940683: hypothetical protein	
NATL2_19701	PMN2A_RS09005	PMN2A_1149		anthranilate synthase	"Anthranilate synthase, aminase component (EC 4.1.3.27)"	
NATL2_19711	PMN2A_RS09010	PMN2A_1150	psaD	photosystem I protein PsaD	photosystem I subunit II (PsaD)	Synpcc7942_1002; increased
NATL2_19721	PMN2A_RS09015	PMN2A_1151		histidine kinase	Signal transduction histidine kinase	
NATL2_19731	PMN2A_RS09020	PMN2A_1152		cell division protein FtsW	Rod shape-determining protein RodA	
NATL2_19751	PMN2A_RS09030	PMN2A_1154	hemF	coproporphyrinogen III oxidase	"Coproporphyrinogen III oxidase, aerobic (EC 1.3.3.3)"	
NATL2_19761	PMN2A_RS09035	PMN2A_1155		dehydrogenase	Possible N-acetylmuramoyl-L-alanine amidase	
NATL2_19771	PMN2A_RS09040	PMN2A_1156		hypothetical protein	FIG00941210: hypothetical protein	
NATL2_19791	PMN2A_RS09045	PMN2A_1157	rnd	ribonuclease D	Ribonuclease D related protein	
NATL2_19801	PMN2A_RS09050	PMN2A_1158		hypothetical protein	FIG00940305: hypothetical protein	
NATL2_19821	PMN2A_RS09065	PMN2A_1160		hypothetical protein	FIG00940873: hypothetical protein	
NATL2_19831	PMN2A_RS09070	PMN2A_1161		hypothetical protein	FIG00941478: hypothetical protein	
NATL2_19841	PMN2A_RS09075	PMN2A_1162	tas	oxidoreductase	Aldo/keto reductase family	
NATL2_19851	PMN2A_RS09080	PMN2A_1163		carboxylase	Possible conserved carboxylase domain	
NATL2_19861	PMN2A_RS09085	PMN2A_1164	purM	phosphoribosylformylglycinamidine cyclo-ligase	Phosphoribosylformylglycinamidine cyclo-ligase (EC 6.3.3.1)	
NATL2_19871	PMN2A_RS09090	PMN2A_1165	cmk	bifunctional pantoate ligase/cytidylate kinase	Pantoate--beta-alanine ligase (EC 6.3.2.1) / Cytidylate kinase (EC 2.7.4.14)	
NATL2_19881	PMN2A_RS09095	PMN2A_1166	wzb	phosphotyrosine protein phosphatase	Low molecular weight phosphotyrosine protein phosphatase	
NATL2_19891	PMN2A_RS09100	PMN2A_1167	pebB	phycoerythrobilin:ferredoxin oxidoreductase	Phycoerythrobilin:ferredoxin oxidoreductase PebB (EC 1.3.7.3)	
NATL2_19901	PMN2A_RS09105	PMN2A_1168	pebA	"15,16-dihydrobiliverdin:ferredoxin oxidoreductase"	"15,16-dihydrobiliverdin:ferredoxin oxidoreductase PebA (EC 1.3.7.2)"	
NATL2_19911	PMN2A_RS09110	PMN2A_1169	ho1	heme oxygenase	Heme oxygenase (EC 1.14.99.3)	
NATL2_19921	PMN2A_RS09115	PMN2A_1170	icd	isocitrate dehydrogenase	Isocitrate dehydrogenase [NADP] (EC 1.1.1.42)	
NATL2_19931	PMN2A_RS09120	PMN2A_1171		hypothetical protein	FIG00941389: hypothetical protein	
NATL2_19941	PMN2A_RS09125	PMN2A_1172	lldD	lactate dehydrogenase	L-lactate dehydrogenase (EC 1.1.2.3)	
NATL2_19951	PMN2A_RS09130	PMN2A_1173	galM	galactose mutarotase	Galactose mutarotase and related enzymes	
NATL2_19961	PMN2A_RS09135	PMN2A_1174		alpha/beta hydrolase	"Possible alpha/beta hydrolase superfamily, slr1235 homolog"	
NATL2_19971	PMN2A_RS09140	PMN2A_1175	kefB	potassium transporter	Na+/H+ antiporter	
NATL2_19981	PMN2A_RS09145	PMN2A_1176	glgP	glycogen phosphorylase	Glycogen phosphorylase (EC 2.4.1.1)	
NATL2_19991	PMN2A_RS09150	PMN2A_1177		hypothetical protein	FIG00941479: hypothetical protein	
NATL2_20001	PMN2A_RS09155	PMN2A_1178		hypothetical protein	FIG00940064: hypothetical protein	
NATL2_20011	PMN2A_RS09165	PMN2A_1179	rnc	ribonuclease III	Ribonuclease III (EC 3.1.26.3)	
NATL2_20021	PMN2A_RS09170	PMN2A_1180		hypothetical protein	FIG00940915: hypothetical protein	
NATL2_20031	PMN2A_RS09175	PMN2A_1181	rimM	ribosome maturation factor RimM	16S rRNA processing protein RimM	
NATL2_20051	PMN2A_RS09185	PMN2A_1183	glmS	glutamine amidotransferase	Glucosamine--fructose-6-phosphate aminotransferase [isomerizing] (EC 2.6.1.16)	
NATL2_20061	PMN2A_RS09190	PMN2A_1184	psaC	photosystem I iron-sulfur center	photosystem I iron-sulfur center subunit VII (PsaC)	
NATL2_20081	PMN2A_RS09200	PMN2A_1186	fabF	3-oxoacyl-ACP synthase	"3-oxoacyl-[acyl-carrier-protein] synthase, KASII (EC 2.3.1.41)"	
NATL2_20091	PMN2A_RS09205	PMN2A_1187	tktA	transketolase	Transketolase (EC 2.2.1.1)	
NATL2_20101	PMN2A_RS09210	PMN2A_1188	thiC	phosphomethylpyrimidine synthase	Thiamin biosynthesis protein ThiC	
NATL2_20111	PMN2A_RS09215	PMN2A_1189		hypothetical protein	FIG00940334: hypothetical protein	
NATL2_20121	PMN2A_RS09220	PMN2A_1190		hydrolase	"N-acetyl-L,L-diaminopimelate deacetylase homolog (EC 3.5.1.18)"	Synpcc7942_1970; decreased
NATL2_20131	PMN2A_RS09225	PMN2A_1191		hypothetical protein	TPR repeat precursor	
NATL2_20141	PMN2A_RS09230	PMN2A_1192	ruvB	Holliday junction DNA helicase RuvB	Holliday junction DNA helicase RuvB	
NATL2_20151	PMN2A_RS09235	PMN2A_1193	smpB	SsrA-binding protein	tmRNA-binding protein SmpB	
NATL2_20161	PMN2A_RS09240	PMN2A_1194		hypothetical protein	FIG00940708: hypothetical protein	
NATL2_20171	PMN2A_RS09245	PMN2A_1195	lysS	lysyl-tRNA synthetase	Lysyl-tRNA synthetase (class II) (EC 6.1.1.6)	
NATL2_20181	PMN2A_RS09250	PMN2A_1196		XRE family transcriptional regulator	"two component transcriptional regulator, winged helix family"	
NATL2_20191	PMN2A_RS09255	PMN2A_1197		hypothetical protein	Rod shape-determining protein MreD	
NATL2_20201	PMN2A_RS09260	PMN2A_1198	mreC	rod shape-determining protein MreC	Rod shape-determining protein MreC	
NATL2_20211	PMN2A_RS09265	PMN2A_1199	mreB	rod shape-determining protein MreB	Rod shape-determining protein MreB	
NATL2_20221	PMN2A_RS09270	PMN2A_1200		single-stranded DNA-binding protein	Single-stranded DNA-binding protein	
NATL2_20231	PMN2A_RS09275	PMN2A_1201	dedA	alkaline phosphatase	DedA family; putative alkaline phosphatase-like protein	
NATL2_20241	PMN2A_RS09280	PMN2A_1202	sam1	S-adenosyl-L-homocysteine hydrolase	Adenosylhomocysteinase (EC 3.3.1.1)	
NATL2_20251	PMN2A_RS09285	PMN2A_1203		hypothetical protein	FIG00940412: hypothetical protein	
NATL2_20261	PMN2A_RS09290	PMN2A_1204		ribokinase	Fructokinase (EC 2.7.1.4)	
NATL2_20271	PMN2A_RS09295	PMN2A_1205	mutY	adenine glycosylase	A/G-specific adenine glycosylase (EC 3.2.2.-)	
NATL2_20281	PMN2A_RS09300	PMN2A_1206		alpha/beta hydrolase	"Possible alpha/beta hydrolase superfamily, slr1917 homolog"	
NATL2_20291	PMN2A_RS09305	PMN2A_1207		RNA polymerase sigma factor	"Cyanobacteria-specific RpoD-like sigma factor, type-6"	
NATL2_20301	PMN2A_RS09310	PMN2A_1208	mgtE	magnesium transporter	Magnesium transporter	
NATL2_20311	PMN2A_RS09315	PMN2A_1209	btuE	glutathione peroxidase	Glutathione peroxidase (EC 1.11.1.9)	
NATL2_20331	PMN2A_RS09325	PMN2A_1211		chromosome condensation protein CrcB	FIG00940227: hypothetical protein	
NATL2_20341	PMN2A_RS09330	PMN2A_1212		hypothetical protein	FIG00940185: hypothetical protein	
NATL2_20351	PMN2A_RS09335	PMN2A_1213	gyrB	DNA gyrase subunit B	DNA gyrase subunit B (EC 5.99.1.3)	
NATL2_20361	PMN2A_RS09340	PMN2A_1214	miaA	tRNA dimethylallyltransferase	tRNA delta(2)-isopentenylpyrophosphate transferase (EC 2.5.1.8)	
NATL2_20371	PMN2A_RS09345	PMN2A_1215	infC	translation initiation factor IF-3	Translation initiation factor 3	
NATL2_20381	PMN2A_RS09350	PMN2A_1216		GntR family transcriptional regulator	"Transcriptional regulator, GntR family"	
NATL2_20401	PMN2A_RS09360	PMN2A_1218		phosphate ABC transporter permease	O-antigen export system permease protein RfbD	
NATL2_20411	PMN2A_RS09365	PMN2A_1219		sugar ABC transporter ATP-binding protein	putative ABC-type polysaccharide/polyol phosphate transport system ATPase component	
NATL2_20421	PMN2A_RS09370	PMN2A_1220	secA	protein translocase subunit SecA	Protein export cytoplasm protein SecA ATPase RNA helicase (TC 3.A.5.1.1)	
NATL2_20431	PMN2A_RS09375	PMN2A_1221	gmd	"GDP-mannose 4,6-dehydratase"	"GDP-mannose 4,6-dehydratase (EC 4.2.1.47)"	
NATL2_20441	PMN2A_RS09380	PMN2A_1222		hypothetical protein	FIG00944045: hypothetical protein	
NATL2_20451	PMN2A_RS09385	PMN2A_2181		hypothetical protein	FIG00940562: hypothetical protein	
NATL2_20461	PMN2A_RS09390	PMN2A_1223		hypothetical protein	FIG00940837: hypothetical protein	
NATL2_20481	PMN2A_RS09400	PMN2A_1225		hemolysin D	Possible transporter component	
NATL2_20491	PMN2A_RS09405	PMN2A_1226		hypothetical protein	YapH protein	
NATL2_20501	PMN2A_RS09410	PMN2A_1227		hypothetical protein	FIG00943251: hypothetical protein	
NATL2_20511	PMN2A_RS09415	PMN2A_1228		"GDP-mannose 4,6-dehydratase"	"GDP-mannose 4,6 dehydratase (EC 4.2.1.47)"	
NATL2_20521	PMN2A_RS09420	PMN2A_1229		hypothetical protein	Glycosyltransferase	
NATL2_20531	PMN2A_RS09425	PMN2A_1230		hypothetical protein	FIG00940120: hypothetical protein	
NATL2_20541	PMN2A_RS09430	PMN2A_1231		GNAT family acetyltransferase	"Acetyltransferase (GNAT) family, Syn7942_2240 homolog"	
NATL2_20551	PMN2A_RS09435	PMN2A_1232		hypothetical protein	TPR repeat	
NATL2_20571	PMN2A_RS09440	PMN2A_1233		hypothetical protein	TPR repeat	
NATL2_20581	PMN2A_RS09445	PMN2A_1234		dTDP-4-dehydrorhamnose reductase	putative dTDP-4-dehydrorhamnose reductase	
NATL2_20591	PMN2A_RS09450	PMN2A_1235		nucleoside-diphosphate sugar epimerase	"UDP-N-acetylglucosamine 4,6-dehydratase (EC 4.2.1.-)"	
NATL2_20601	PMN2A_RS09455	PMN2A_1236	rfbB	"dTDP-glucose 4,6-dehydratase"	"dTDP-glucose 4,6-dehydratase (EC 4.2.1.46)"	
NATL2_20611	PMN2A_RS09460	PMN2A_1237	rfbA	glucose-1-phosphate thymidylyltransferase	Glucose-1-phosphate thymidylyltransferase (EC 2.7.7.24)	
NATL2_20621	PMN2A_RS09465	PMN2A_2183		hypothetical protein	hypothetical protein	
NATL2_20631	PMN2A_RS09470	PMN2A_1238		hypothetical protein	hypothetical protein	
NATL2_20641	PMN2A_RS09475	PMN2A_1239	rfbD	dTDP-4-dehydrorhamnose reductase	dTDP-4-dehydrorhamnose reductase (EC 1.1.1.133)	
NATL2_20651	PMN2A_RS09480	PMN2A_1240	rfbC	"dTDP-4-dehydrorhamnose 3,5-epimerase"	"dTDP-4-dehydrorhamnose 3,5-epimerase (EC 5.1.3.13)"	
NATL2_20661	PMN2A_RS09490	PMN2A_1241	ribH	"6,7-dimethyl-8-ribityllumazine synthase"	"6,7-dimethyl-8-ribityllumazine synthase (EC 2.5.1.78)"	
NATL2_20671	PMN2A_RS09495	PMN2A_1242		photosystem II reaction center protein Z	Photosystem II protein PsbZ	
NATL2_20681	PMN2A_RS09500	PMN2A_1243	mutS	DNA mismatch repair protein MutS	DNA mismatch repair protein MutS	
NATL2_20691	PMN2A_RS09505	PMN2A_1244	cobH	precorrin-8X methylmutase	Cobalt-precorrin-8x methylmutase (EC 5.4.1.2)	
NATL2_20701	PMN2A_RS09510	PMN2A_1245	holA	DNA polymerase III subunit delta	"DNA polymerase III, delta subunit( EC:2.7.7.7 )"	
NATL2_20711	PMN2A_RS09515	PMN2A_1246	lysC	aspartate kinase	Aspartokinase (EC 2.7.2.4)	
NATL2_20731	PMN2A_RS09525	PMN2A_1248		hypothetical protein	IMP dehydrogenase/GMP reductase	
NATL2_20741	PMN2A_RS09530	PMN2A_1249	mesJ	tRNA(Ile)-lysidine synthase	tRNA(Ile)-lysidine synthetase	
NATL2_20751	PMN2A_RS09535	PMN2A_1250		ribonuclease J	"Zn-dependent hydrolase, RNA-metabolising"	
NATL2_20761	PMN2A_RS09540	PMN2A_1251	dapA	4-hydroxy-tetrahydrodipicolinate synthase	Dihydrodipicolinate synthase (EC 4.2.1.52)	
NATL2_20771	PMN2A_RS09545	PMN2A_1252	asd	aspartate-semialdehyde dehydrogenase	Aspartate-semialdehyde dehydrogenase (EC 1.2.1.11)	
NATL2_20801	PMN2A_RS09555	PMN2A_1254	clpP	Clp protease ClpP	ATP-dependent Clp protease proteolytic subunit (EC 3.4.21.92)	
NATL2_20811	PMN2A_RS09560	PMN2A_1255	clpX	ATP-dependent Clp protease ATP-binding subunit ClpX	ATP-dependent Clp protease ATP-binding subunit ClpX	
NATL2_20821	PMN2A_RS09565	PMN2A_1256	dnaX	DNA polymerase III subunit gamma/tau	DNA polymerase III subunits gamma and tau (EC 2.7.7.7)	
NATL2_20831	PMN2A_RS09570	PMN2A_1257		glycosyl transferase family 2	Glycosyltransferase	
NATL2_20841	PMN2A_RS09575	PMN2A_1258		amidase	possible amidase enhancer	
NATL2_20861	PMN2A_RS09585	PMN2A_1260	rplT	50S ribosomal protein L20	LSU ribosomal protein L20p	
NATL2_20881	PMN2A_RS09595	PMN2A_1262	thiG	thiazole synthase	Thiazole biosynthesis protein ThiG	
NATL2_20891	PMN2A_RS09600	PMN2A_1263		high light inducible protein	FIG00940295: hypothetical protein	
NATL2_20901	PMN2A_RS09605	PMN2A_1264	sqdB	NAD-dependent dehydratase	Sulfolipid (UDP-sulfoquinovose) biosynthesis protein	
NATL2_20911	PMN2A_RS09610	PMN2A_1265		glycosyl transferase	Glycosyltransferase	
NATL2_20921	PMN2A_RS09615	PMN2A_1266		hypothetical protein	hypothetical protein	
NATL2_20931	PMN2A_RS09620	PMN2A_1267	gcvP	glycine dehydrogenase (decarboxylating)	Glycine dehydrogenase [decarboxylating] (glycine cleavage system P protein) (EC 1.4.4.2)	
NATL2_20941	PMN2A_RS09625	PMN2A_1268	gcvH	glycine cleavage system protein H	Glycine cleavage system H protein	
NATL2_20951	PMN2A_RS09630	PMN2A_1269		hypothetical protein	Aluminum resistance protein	
NATL2_20961	PMN2A_RS09635	PMN2A_1270		hypothetical protein	FIG00940361: hypothetical protein	
NATL2_20971	PMN2A_RS09640	PMN2A_1271	ole1	acyl-CoA desaturase	Fatty acid desaturase (EC 1.14.19.1); Delta-9 fatty acid desaturase (EC 1.14.19.1)	
NATL2_20981	PMN2A_RS09645	PMN2A_1272	rplI	50S ribosomal protein L9	LSU ribosomal protein L9p	
NATL2_20991	PMN2A_RS09650	PMN2A_1273	dnaB	helicase DnaB	Replicative DNA helicase (EC 3.6.1.-)	
NATL2_21001	PMN2A_RS09655	PMN2A_1274	gidA	tRNA uridine 5-carboxymethylaminomethyl modification enzyme MnmG	tRNA uridine 5-carboxymethylaminomethyl modification enzyme GidA	
NATL2_21011	PMN2A_RS09660	PMN2A_1275	ubiC	chorismate lyase	FIG00940627: hypothetical protein	
NATL2_21021	PMN2A_RS09665	PMN2A_1276		RNA helicase	Possible Viral (Superfamily 1) RNA helicase	
NATL2_21031	PMN2A_RS09670	PMN2A_1277		peptidase	FIG00940187: hypothetical protein	
NATL2_21041	PMN2A_RS09675	PMN2A_1278		membrane protein	FIG00941115: hypothetical protein	
NATL2_21051	PMN2A_RS09680	PMN2A_1279	ligA	DNA ligase	DNA ligase (EC 6.5.1.2)	
NATL2_21061		PMN2A_2185			FIG00940127: hypothetical protein	
NATL2_21071	PMN2A_RS09685	PMN2A_1280		hypothetical protein	"DedA family protein, putative"	
NATL2_21081	PMN2A_RS09690	PMN2A_1281	valS	valine--tRNA ligase	Valyl-tRNA synthetase (EC 6.1.1.9)	
NATL2_21091	PMN2A_RS09695	PMN2A_1282		protein phosphatase	possible Protein phosphatase 2A regulatory B s	
NATL2_21101	PMN2A_RS09700	PMN2A_1283		hypothetical protein	FIG00941307: hypothetical protein	
NATL2_21111	PMN2A_RS09705	PMN2A_1284		AIR synthase	"possible AIR synthase related protein, C-termi"	
NATL2_21121	PMN2A_RS09715	PMN2A_1285		nucleoside triphosphate pyrophosphohydrolase	Nucleoside triphosphate pyrophosphohydrolase MazG	
NATL2_21131	PMN2A_RS09720	PMN2A_1286	speE	polyamine aminopropyltransferase	Spermidine synthase (EC 2.5.1.16)	
NATL2_21141	PMN2A_RS09725	PMN2A_1287	speB	arginase	Agmatinase (EC 3.5.3.11)	
NATL2_21151	PMN2A_RS09730	PMN2A_1288		metal-binding protein	Metal-binding cluster containing protein	
NATL2_21171	PMN2A_RS09740	PMN2A_1290	aspS	aspartate--tRNA(Asp/Asn) ligase	Aspartyl-tRNA synthetase (EC 6.1.1.12) @ Aspartyl-tRNA(Asn) synthetase (EC 6.1.1.23)	
NATL2_21181	PMN2A_RS09745	PMN2A_1291	pyrG	CTP synthase	CTP synthase (EC 6.3.4.2)	
NATL2_21191	PMN2A_RS09750	PMN2A_1292		7-carboxy-7-deazaguanine synthase	Queuosine Biosynthesis QueE Radical SAM	
NATL2_21201	PMN2A_RS09755	PMN2A_1293		7-cyano-7-deazaguanine synthase	Queuosine Biosynthesis QueC ATPase	
NATL2_21211	PMN2A_RS09760	PMN2A_1294		p-aminobenzoate synthetase	"Para-aminobenzoate synthase, aminase component (EC 2.6.1.85)"	
NATL2_21221	PMN2A_RS09765	PMN2A_1295	pabC	4-amino-4-deoxychorismate lyase	Aminodeoxychorismate lyase (EC 4.1.3.38)	
NATL2_21231	PMN2A_RS09770	PMN2A_1296	cysG	uroporphyrin-III C-methyltransferase	Uroporphyrinogen-III methyltransferase (EC 2.1.1.107)	
NATL2_21241	PMN2A_RS09775	PMN2A_1297		DNA mismatch repair protein MutS	"possible DNA mismatch repair proteins, mutS fa"	
NATL2_21251	PMN2A_RS09780	PMN2A_2186		hypothetical protein	FIG00941083: hypothetical protein	
NATL2_21261	PMN2A_RS09785	PMN2A_1298	nirA	ferredoxin-nitrite reductase	Ferredoxin--nitrite reductase (EC 1.7.7.1)	
NATL2_21261	PMN2A_RS09785	PMN2A_1298	nirA	ferredoxin-nitrite reductase	Ferredoxin--nitrite reductase (EC 1.7.7.1)	
NATL2_21271	PMN2A_RS09790	PMN2A_1299	focA	nitrite transporter	Nitrite transporter from formate/nitrite family	
NATL2_21281	PMN2A_RS09795	PMN2A_1300		phage capsid protein	FIG00940702: hypothetical protein	
NATL2_21291	PMN2A_RS09800	PMN2A_1301		hypothetical protein	Anthranilate phosphoribosyltransferase (EC 2.4.2.18)	
NATL2_21301	PMN2A_RS09805	PMN2A_1302		acetyltransferase	GCN5-related N-acetyltransferase	
NATL2_21311	PMN2A_RS09810	PMN2A_1303		tetracycline resistance MFS efflux pump	"Multidrug efflux transporter, MFS family"	
NATL2_21321	PMN2A_RS09815	PMN2A_1304	ppk	polyphosphate kinase	Polyphosphate kinase (EC 2.7.4.1)	
NATL2_21331	PMN2A_RS09820	PMN2A_1305		RNA polymerase sigma factor RpoD	"Cyanobacteria-specific RpoD-like sigma factor, type-13"	
NATL2_21341	PMN2A_RS09825	PMN2A_1306	SEC59	dolichol kinase	phytol kinase	
NATL2_21351	PMN2A_RS09830	PMN2A_1307	aroG	phospho-2-dehydro-3-deoxyheptonate aldolase	2-keto-3-deoxy-D-arabino-heptulosonate-7-phosphate synthase I alpha (EC 2.5.1.54)	
NATL2_21361	PMN2A_RS09835	PMN2A_1308	acnB	bifunctional aconitate hydratase 2/2-methylisocitrate dehydratase	Aconitate hydratase 2 (EC 4.2.1.3)	
NATL2_21371		PMN2A_2187			Chloride channel protein	
NATL2_21391	PMN2A_RS09845	PMN2A_1310		ligase	hypothetical protein	
NATL2_21401	PMN2A_RS09850	PMN2A_1311	purU	formyltetrahydrofolate deformylase	Formyltetrahydrofolate deformylase (EC 3.5.1.10)	Synpcc7942_1008; decreased
